system:index,flood_label,.geo
2_2241,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2588632719645942,6.423538186389257]}"
2_2242,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2192475679349233,6.500883132351948]}"
2_2243,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.231374824270537,6.472047211731711]}"
2_2244,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2637141744988396,6.516783312880864]}"
2_2245,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2321833080262445,6.484713457237796]}"
2_2246,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.251856412748462,6.488216886845862]}"
2_2247,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2416156185094995,6.453452085350437]}"
2_2248,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2736854741525665,6.491720316453929]}"
2_2249,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.205503344087895,6.423807680974493]}"
2_2250,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2284103838329425,6.48902537060157]}"
2_2251,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.291741611363369,6.41680082175836]}"
2_2252,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3095282539889355,6.506812013227137]}"
2_2253,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.248622477725632,6.4712387279760035]}"
2_2254,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2847347521472368,6.461536922907513]}"
2_2255,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.314379156523181,6.45264360159473]}"
2_2256,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.304407856869454,6.492528800209636]}"
2_2257,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.254551358600821,6.515435839954684]}"
2_2258,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2963230193123785,6.47016074963506]}"
2_2259,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2664091203511982,6.465040352515579]}"
2_2260,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2922806005338408,6.519208764147986]}"
2_2261,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2230204921282253,6.480132049288787]}"
2_2262,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3235419724212,6.437012915651049]}"
2_2263,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2626361961578962,6.438360388577229]}"
2_2264,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.231105329685301,6.406560027519398]}"
2_2265,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2381121889014333,6.49684071357341]}"
2_2266,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2327222971967164,6.4434807856967105]}"
2_2267,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.300634932676152,6.476359125095485]}"
2_2268,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2982094814090295,6.5127408941023255]}"
2_2269,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.36450514937705,6.402248114155625]}"
2_2270,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.32677590744403,6.431353529361097]}"
2_2271,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.224367965054405,6.45453006369138]}"
2_2272,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.240537640168556,6.45129612866855]}"
2_2273,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.299017965164737,6.446445226134305]}"
2_2274,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2453885427028015,6.5165138182956275]}"
2_2275,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.227871394662471,6.498996670255297]}"
2_2276,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.229757856759122,6.498996670255297]}"
2_2277,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2618277124021886,6.406290532934162]}"
2_2278,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.272876990396859,6.499805154011004]}"
2_2279,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2610192286464814,6.489833854357277]}"
2_2280,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.236764715975254,6.469891255049824]}"
2_2281,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.300904427261388,6.4976491973291175]}"
2_2282,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2265239217362915,6.499805154011004]}"
2_2283,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.308180781062756,6.459380966225626]}"
2_2284,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.304138362284218,6.477437103436428]}"
2_2285,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.187716701462328,6.406829522104633]}"
2_2286,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2753024416639818,6.472316706316947]}"
2_2287,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.246736015628981,6.468813276708881]}"
2_2288,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2437715751913863,6.499535659425768]}"
2_2289,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.206850817014074,6.422190713463078]}"
2_2290,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3035993731137467,6.403595587081804]}"
2_2291,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.222212008372518,6.419495767610719]}"
2_2292,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.1925676039965736,6.410871940883172]}"
2_2293,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2346087592933674,6.418687283855012]}"
2_2294,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.29686200848285,6.465848836271286]}"
2_2295,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3186910698869547,6.41680082175836]}"
2_2296,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2647921528397834,6.483635478896853]}"
2_2297,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3448320446548325,6.407907500445577]}"
2_2298,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.261558217816953,6.482826995141146]}"
2_2299,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3203080373983695,6.440785839844351]}"
2_2300,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.212510203304027,6.406829522104633]}"
2_2301,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.203616881991244,6.406021038348927]}"
2_2302,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2758414308344532,6.4434807856967105]}"
2_2303,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.238920672657141,6.508159486153316]}"
2_2304,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.240807134753792,6.495493240647231]}"
2_2305,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.193645582337517,6.419226273025483]}"
2_2306,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2796143550277552,6.484982951823032]}"
2_2307,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2798838496129914,6.470699738805532]}"
2_2308,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.246736015628981,6.513549377858033]}"
2_2309,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.306563813551341,6.485252446408268]}"
2_2310,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.291472116778133,6.442941796526239]}"
2_2311,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.30467735145469,6.451835117839022]}"
2_2312,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2343392647081313,6.486869413919683]}"
2_2313,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2542818640155846,6.4779760926069]}"
2_2314,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2642531636693115,6.446175731549069]}"
2_2315,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.316265618619832,6.416261832587889]}"
2_2316,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.224098470469169,6.494145767721052]}"
2_2317,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.229757856759122,6.449679161157135]}"
2_2318,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2418851130947353,6.4523741070094935]}"
2_2319,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.231913813441009,6.4599199553960975]}"
2_2320,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2812313225391705,6.477167608851192]}"
2_2321,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2758414308344532,6.4779760926069]}"
2_2322,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.22598493256582,6.446984215304776]}"
2_2323,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3038688676989825,6.476089630510249]}"
2_2324,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.237573199730962,6.512201904931854]}"
2_2325,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.308450275647992,6.408985478786521]}"
2_2326,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3089892648184636,6.49037284352775]}"
2_2327,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.338094680023936,6.40251760874086]}"
2_2328,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2777278929311042,6.4561470312027955]}"
2_2329,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.217900095008744,6.406021038348927]}"
2_2330,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2887771709257745,6.472316706316947]}"
2_2331,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3224639940802567,6.435395948139635]}"
2_2332,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.248622477725632,6.506273024056665]}"
2_2333,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.250239445237047,6.441324829014824]}"
2_2334,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.289855149266718,6.441594323600059]}"
2_2335,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2497004560665754,6.466118330856522]}"
2_2336,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.26694810952167,6.4750116521693055]}"
2_2337,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.300904427261388,6.511393421176146]}"
2_2338,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.1987659794569985,6.405482049178454]}"
2_2339,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.300365438090916,6.406560027519398]}"
2_2340,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2623667015726605,6.448870677401428]}"
2_2341,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.226254427151056,6.518130785807043]}"
2_2342,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2685650770330854,6.4057515437636905]}"
2_2343,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2887771709257745,6.472047211731711]}"
2_2344,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.283387279221057,6.432701002287276]}"
2_2345,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3467185067514835,6.415992338002653]}"
2_2346,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.239459661827613,6.511662915761382]}"
2_2347,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.225715437980584,6.4636928795893995]}"
2_2348,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.221673019202046,6.521364720829872]}"
2_2349,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2885076763405388,6.512471399517089]}"
2_2350,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3092587594036997,6.449409666571899]}"
2_2351,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2753024416639818,6.419765262195955]}"
2_2352,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.30467735145469,6.460189449981334]}"
2_2353,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2173611058382723,6.441594323600059]}"
2_2354,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2656006365954906,6.4712387279760035]}"
2_2355,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2289493730034144,6.491181327283457]}"
2_2356,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.241076629339028,6.407638005860341]}"
2_2357,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2817703117096424,6.406021038348927]}"
2_2358,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3033298785285106,6.48444396265256]}"
2_2359,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.263444679913604,6.4246161647302005]}"
2_2360,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.229488362173886,6.504117067374778]}"
2_2361,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.223828975883933,6.515974829125156]}"
2_2362,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2523954019189336,6.510584937420439]}"
2_2363,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.230027351344358,6.450218150327607]}"
2_2364,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2645226582545472,6.489564359772042]}"
2_2365,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.24484955353233,6.458302987884682]}"
2_2366,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.241076629339028,6.469352265879353]}"
2_2367,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2704515391297364,6.455069052861852]}"
2_2368,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.231644318855773,6.497918691914354]}"
2_2369,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2324528026114803,6.421112735122135]}"
2_2370,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.287160203414359,6.459380966225626]}"
2_2371,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.227871394662471,6.516783312880864]}"
2_2372,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.247005510214217,6.453721579935673]}"
2_2373,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.304407856869454,6.408715984201285]}"
2_2374,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2497004560665754,6.457494504128975]}"
2_2375,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.293358578874784,6.521903710000345]}"
2_2376,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.302521394772803,6.405482049178454]}"
2_2377,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2302968459295935,6.480401543874023]}"
2_2378,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.308450275647992,6.493606778550579]}"
2_2379,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2456580372880373,6.48444396265256]}"
2_2380,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2685650770330854,6.464231868759871]}"
2_2381,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2753024416639818,6.468004792953173]}"
2_2382,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.297131503068086,6.488216886845862]}"
2_2383,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.23380027553766,6.4410553344295876]}"
2_2384,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3000959435056805,6.495762735232466]}"
2_2385,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3071028027218126,6.518130785807043]}"
2_2386,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2645226582545472,6.487677897675391]}"
2_2387,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2402681455833204,6.510854432005674]}"
2_2388,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2416156185094995,6.519208764147986]}"
2_2389,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.294706051800963,6.495762735232466]}"
2_2390,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2717990120559155,6.474742157584069]}"
2_2391,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3089892648184636,6.439977356088644]}"
2_2392,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3636966656213425,6.40251760874086]}"
2_2393,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2806923333686986,6.491181327283457]}"
2_2394,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2513174235779903,6.492528800209636]}"
2_2395,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.222212008372518,6.466118330856522]}"
2_2396,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.219786557105395,6.484174468067325]}"
2_2397,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3240809615916715,6.421112735122135]}"
2_2398,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.238651178071905,6.461806417492749]}"
2_2399,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.26694810952167,6.480671038459258]}"
2_2400,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.229757856759122,6.490642338112985]}"
2_2401,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3224639940802567,6.436204431895342]}"
2_2402,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.231913813441009,6.502230605278127]}"
2_2403,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.301173921846624,6.475820135925013]}"
2_2404,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2418851130947353,6.464770857930343]}"
2_2405,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.248622477725632,6.516244323710391]}"
2_2406,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.346179517581012,6.414105875906002]}"
2_2407,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.28581273048818,6.496301724402938]}"
2_2408,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.283926268391529,6.4448282586228895]}"
2_2409,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.327045402029266,6.430006056434918]}"
2_2410,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.26694810952167,6.444289269452418]}"
2_2411,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2618277124021886,6.479862554703551]}"
2_2412,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.231644318855773,6.461806417492749]}"
2_2413,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2715295174706798,6.497110208158646]}"
2_2414,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.249969950651811,6.482826995141146]}"
2_2415,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.269104066203557,6.502230605278127]}"
2_2416,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.353994860552852,6.401439630399917]}"
2_2417,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2680260878626135,6.463153890418928]}"
2_2418,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.284195762976765,6.460189449981334]}"
2_2419,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2758414308344532,6.523251182926524]}"
2_2420,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3019824056023315,6.403865081667039]}"
2_2421,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.23380027553766,6.486869413919683]}"
2_2422,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2513174235779903,6.493337283965344]}"
2_2423,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.28581273048818,6.444289269452418]}"
2_2424,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3318963045635117,6.410602446297935]}"
2_2425,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2750329470787456,6.456955514958503]}"
2_2426,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2769194091753966,6.487138908504919]}"
2_2427,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.280422838783463,6.505464540300958]}"
2_2428,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.268834571618321,6.503039089033835]}"
2_2429,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.217900095008744,6.458841977055154]}"
2_2430,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2790753658572838,6.422460208048314]}"
2_2431,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.306024824380869,6.485252446408268]}"
2_2432,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.247005510214217,6.480132049288787]}"
2_2433,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3057553297956335,6.466118330856522]}"
2_2434,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2523954019189336,6.500344143181476]}"
2_2435,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.252125907333698,6.46692681461223]}"
2_2436,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.361001719768984,6.4170703163435965]}"
2_2437,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2922806005338408,6.458302987884682]}"
2_2438,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2796143550277552,6.48579143557874]}"
2_2439,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3680085789851164,6.400900641229445]}"
2_2440,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2817703117096424,6.478515081777371]}"
2_2441,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.306024824380869,6.472047211731711]}"
2_2442,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2844652575620006,6.507351002397608]}"
2_2443,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2534733802598774,6.474203168413598]}"
2_2444,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2607497340612452,6.518669774977514]}"
2_2445,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.220056051690631,6.443750280281946]}"
2_2446,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3073722973070487,6.483096489726381]}"
2_2447,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.308180781062756,6.441594323600059]}"
2_2448,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2677565932773778,6.513549377858033]}"
2_2449,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.23380027553766,6.497110208158646]}"
2_2450,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.292819589704312,6.485252446408268]}"
2_2451,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.261288723231717,6.437282410236286]}"
2_2452,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.295514535556671,6.404134576252275]}"
2_2453,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.301173921846624,6.517322302051335]}"
2_2454,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.28904666551101,6.443211291111474]}"
2_2455,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2696430553740288,6.498996670255297]}"
2_2456,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.237573199730962,6.521095226244637]}"
2_2457,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2893161600962464,6.440516345259116]}"
2_2458,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.270721033714972,6.519747753318458]}"
2_2459,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2195170625201595,6.517861291221807]}"
2_2460,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.304946846039926,6.527293601705062]}"
2_2461,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2591327665498304,6.428119594338266]}"
2_2462,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2416156185094995,6.449409666571899]}"
2_2463,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2637141744988396,6.422999197218785]}"
2_2464,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2286798784181783,6.521095226244637]}"
2_2465,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.335130239586342,6.4057515437636905]}"
2_2466,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3653136331327578,6.400092157473737]}"
2_2467,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.304138362284218,6.493067789380108]}"
2_2468,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.254551358600821,6.411949919224115]}"
2_2469,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2192475679349233,6.507351002397608]}"
2_2470,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.247005510214217,6.476898114265957]}"
2_2471,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.226254427151056,6.467196309197465]}"
2_2472,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2550903477712922,6.458572482469918]}"
2_2473,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2214035246168105,6.493067789380108]}"
2_2474,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2717990120559155,6.480401543874023]}"
2_2475,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2588632719645942,6.434856958969163]}"
2_2476,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.276649914590161,6.417609305514068]}"
2_2477,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.302790889358039,6.42138222970737]}"
2_2478,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2435020806061505,6.480671038459258]}"
2_2479,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.282309300880114,6.465309847100815]}"
2_2480,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2674870986921416,6.408176995030813]}"
2_2481,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2656006365954906,6.479593060118315]}"
2_2482,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.3108757269151146,6.411410930053643]}"
2_2483,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2265239217362915,6.513549377858033]}"
2_2484,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.259402261135066,6.475281146754542]}"
2_2485,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.253742874845113,6.50923746449426]}"
2_2486,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.22921886758865,6.502230605278127]}"
2_2487,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.298478975994265,6.4448282586228895]}"
2_2488,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.289855149266718,6.514627356198976]}"
2_2489,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.335130239586342,6.410063457127464]}"
2_2490,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2742244633230384,6.514896850784212]}"
2_2491,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.328931864125917,6.420304251366427]}"
2_2492,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.306833308136577,6.483635478896853]}"
2_2493,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2847347521472368,6.46692681461223]}"
2_2494,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.325428434517851,6.406021038348927]}"
2_2495,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.223828975883933,6.462075912077984]}"
2_2496,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[3.2152051491563856,6.461536922907513]}"
